stimulus,h_index,modal_response,proportion_response,unique,scaled_name
BadgeSpecialAgent.jpg,1.297231327577664,badge,0.5185185185185185,1,0.6540880503144655
Bag_Camera.jpg,2.8855130303998817,bag,0.2777777777777778,0,0.13321898227558604
Bag_Computer.jpg,1.3372449392958772,briefcase,0.7368421052631579,0,0.642652944539737
Bag_Diaper.jpg,2.110625918002233,bag,0.5,0,0.3624928530588908
Bag_Doctor.jpg,2.933954578048174,doctor bag,0.29411764705882354,1,0.11892510005717549
Bag_Garbage.jpg,1.5392382894093062,trash bag,0.6571428571428571,1,0.5677530017152659
Bag_Gift.jpg,1.2695459925589745,bag,0.6428571428571429,0,0.6649514008004573
Bag_Grains.jpg,3.471354487013929,grain,0.21052631578947367,1,0.030303030303030276
Bag_Groceries.jpg,1.201146430569501,groceries,0.6896551724137931,1,0.6963979416809605
Bag_Gym.jpg,1.9505469548651906,duffle bag,0.42424242424242425,1,0.41966838193253286
Bag_Hand.jpg,2.2814249385966776,bag,0.3181818181818182,0,0.30074328187535737
Bag_PaperWithFlour.jpg,2.207641875328269,flour,0.5384615384615384,0,0.3316180674671241
Bag_Saline.jpg,1.6605505277442498,iv bag,0.6875,1,0.5202973127501429
Bag_Satchel.jpg,2.7932696895151086,purse,0.32,0,0.15608919382504283
Bag_String.jpg,2.373735909525858,bag,0.42105263157894735,0,0.27329902801600914
Bag_Toiletry.jpg,3.3642990880644708,bag,0.34285714285714286,0,0.0423098913664951
Bagel.jpg,1.3520301017579528,bagel,0.6923076923076923,1,0.6363636363636364
Bagpipes.jpg,0.24988229283318547,bagpipes,0.9583333333333334,1,0.9719839908519153
BakingDish.jpg,1.813660689688186,pan,0.64,0,0.4722698684962836
Balalaika.jpg,2.4370658315190226,guitar,0.3684210526315789,0,0.25786163522012584
Balcony.jpg,3.2494602799216175,na,0.19047619047619047,0,0.061749571183533414
Ball_8.jpg,1.258672426949659,eight ball,0.7142857142857143,1,0.6683819325328759
Ball_Baseball.jpg,0.6952931325325005,baseball,0.851063829787234,1,0.8496283590623213
Ball_Basketball.jpg,0.3095434291503252,basketball,0.9444444444444444,1,0.9668381932532876
Ball_Bowling.jpg,0,bowling ball,1,1,1
Ball_Disco.jpg,0.9274479232123118,disco ball,0.8260869565217391,1,0.7804459691252144
Ball_Football.jpg,0.3227569588973982,football,0.9411764705882353,1,0.956546598056032
Ball_Golf.jpg,0.18717625687320832,golf ball,0.9714285714285714,1,0.985134362492853
Ball_Squashball.jpg,0.627491843661397,ball,0.9,0,0.8627787307032591
Ball_Tennis.jpg,0.5115779700152472,tennis ball,0.9117647058823529,1,0.9016580903373357
Bamboo.jpg,1.9543045908519492,bamboo,0.5483870967741935,1,0.41909662664379643
Banana.jpg,0.4305518670104393,banana,0.9117647058823529,1,0.917095483133219
Bandage_Adhesive.jpg,0.6533523081769443,bandaid,0.8780487804878049,1,0.8559176672384219
Bandage_Wrap.jpg,2.9842341646524884,ace bandage,0.23529411764705882,1,0.10634648370497424
Barbecue_Charcoal.jpg,1.1635402011210707,grill,0.7894736842105263,0,0.7095483133218983
Barbecue_Gas.jpg,1.2319817814011405,grill,0.7368421052631579,0,0.6849628359062321
Bark.jpg,2.3253314601288055,bark,0.47368421052631576,1,0.2875929102344197
Barometer_Wood.jpg,2.7321588913645702,barometer,0.36363636363636365,0,0.1692395654659805
Barometer.jpg,0.9510864799233875,barometer,0.8064516129032258,0,0.7735849056603774
Barrel_Upright.jpg,0.6180038597674269,barrel,0.8823529411764706,0,0.8656375071469411
Barrel_Wine.jpg,1.9473387961875537,barrel,0.5833333333333334,0,0.42138364779874216
Basket_Bread.jpg,1.6188386818320677,bread,0.4782608695652174,0,0.5374499714122356
Basket_Firewood.jpg,2.5749947193376044,wood basket,0.2857142857142857,1,0.21154945683247572
Basket_Plastic.jpg,1.534918741582882,basket,0.6666666666666666,0,0.5683247570040023
Basket_Straw.jpg,0.6180038597674269,basket,0.8823529411764706,0,0.8656375071469411
BasketballHoop.jpg,1.97285859862763,basketball hoop,0.5238095238095238,1,0.4122355631789594
Baster.jpg,1.7157076350905083,baster,0.5185185185185185,1,0.5037164093767867
Bat_Baseball.jpg,1.107784384952517,bat,0.6428571428571429,0,0.7284162378502002
Bat_Cricket.jpg,3.463280517810811,na,0.19047619047619047,0,0.03144654088050314
Bathtub.jpg,1.3386996992730573,bathtub,0.6176470588235294,1,0.6403659233847914
Battery_AA.jpg,0.3372900666170139,battery,0.9375,0,0.9451114922813036
Battery_Car.jpg,1.04975472279146,battery,0.6896551724137931,0,0.7501429388221841
Beaker.jpg,2.6689801450225326,beaker,0.42105263157894735,1,0.18296169239565463
BearPolar.jpg,0.3227569588973982,polar bear,0.9411764705882353,1,0.956546598056032
Beater_Electric.jpg,1.4373012413074897,mixer,0.7727272727272727,0,0.6129216695254431
Bed_ChildBirch.jpg,1.080424344959478,bed,0.8,0,0.7381360777587193
Bed_Hospital.jpg,1.254999237609217,hospital bed,0.7058823529411765,1,0.6706689536878216
Bed_QueenSize.jpg,0.36579197364364763,bed,0.9433962264150944,0,0.9376786735277302
Bell_Hand.jpg,0.557854445516395,bell,0.9142857142857143,0,0.8856489422527158
Bellows.jpg,3.614369445886757,bellows,0.2222222222222222,1,0.020011435105774744
Bells_Christmas.jpg,1.9119277531453018,bells,0.5526315789473685,1,0.4339622641509434
Belt.jpg,0.4394969869215134,belt,0.9090909090909091,1,0.9159519725557461
Bench_Black.jpg,0.3227569588973982,bench,0.9411764705882353,0,0.956546598056032
Bench_Concrete.jpg,0.5835844869870731,bench,0.9090909090909091,0,0.8770726129216695
Bench_Park.jpg,0.36509898470588065,bench,0.9444444444444444,0,0.9399656946826758
Bench_Wooden.jpg,1.0892300788425848,bench,0.7857142857142857,0,0.7347055460263008
Bib.jpg,0.4804334574529622,bib,0.918918918918919,1,0.9096626643796455
Bible.jpg,0.6990299627722347,bible,0.8823529411764706,1,0.8490566037735849
Bicycle_Adult.jpg,1.3356184936499524,bike,0.7037037037037037,0,0.6449399656946826
Bicycle_Kids.jpg,1.253297578463043,bike,0.5294117647058824,0,0.6729559748427674
BicycleBrake.jpg,2.5464393446710156,handlebar,0.3,1,0.21955403087478564
BicycleChain.jpg,2.471251836004466,chain,0.4166666666666667,0,0.24528301886792447
BicycleGear.jpg,2.8000446184790095,gear,0.3157894736842105,1,0.15437392795883365
BicycleHandleGrip.jpg,2.563716987127796,na,0.42105263157894735,0,0.21383647798742134
BicycleOdometer.jpg,2.7052290027422967,gps,0.2777777777777778,0,0.1743853630646084
BicyclePedal.jpg,2.4626831892554923,pedals,0.36,1,0.2492853058890795
BicycleReflector.jpg,2.996624141510993,bike light,0.2777777777777778,1,0.10405946255002863
BicycleSeat.jpg,1.6324129148411162,bike seat,0.6129032258064516,1,0.5323041738136078
BicycleWheel.jpg,0.9880636700495733,wheel,0.84375,0,0.7661520869068039
BicycleWheelRusty.jpg,1.7732143550933817,wheel,0.631578947368421,0,0.4854202401372213
BikiniTop.jpg,1.8175696901516118,bra,0.5277777777777778,1,0.468839336763865
Binder.jpg,1.4731284271213099,binder,0.6666666666666666,1,0.6009148084619782
Bindings_Snowboard.jpg,3.1086949695628423,shoes,0.3,0,0.08290451686678102
Binoculars.jpg,0.5309809224687669,binoculars,0.9047619047619048,0,0.8953687821612349
BinRecycling.jpg,1.3472230399326601,recycle bin,0.6111111111111112,1,0.6375071469411092
Bird_Budgie.jpg,1.7619766964856758,bird,0.5454545454545454,0,0.48827901658090334
Bird_CanadianGoose.jpg,1.4832261969709113,goose,0.631578947368421,0,0.5894797026872498
Bird_Cardinal.jpg,2.131282484597587,cardinal,0.45454545454545453,1,0.35791881074899945
Bird_Duck.jpg,2.2502336908508642,duck,0.37037037037037035,1,0.3144654088050315
Bird_Eagle.jpg,0.3912435636292556,eagle,0.9230769230769231,0,0.9245283018867925
Bird_Falcon.jpg,1.994299475957303,eagle,0.3888888888888889,0,0.40423098913664957
Bird_Hen.jpg,1.0819672775704963,chicken,0.7741935483870968,0,0.73642081189251
Bird_Parrot.jpg,0.9197758895160318,parrot,0.8354430379746836,1,0.7827329902801601
Bird_Peacock.jpg,0.3085057075327757,peacock,0.9545454545454546,1,0.967409948542024
Bird_Pelican.jpg,1.5504460149179355,pelican,0.7142857142857143,1,0.5626072041166381
Bird_Tern.jpg,0.3731399901212817,bird,0.9428571428571428,0,0.9371069182389937
Bird_Toucan.jpg,2.2783518117113117,toucan,0.47058823529411764,1,0.3036020583190394
Birdhouse.jpg,0.3227569588973982,birdhouse,0.9411764705882353,1,0.956546598056032
Blackboard.jpg,1.1451104143815827,chalkboard,0.7692307692307693,1,0.7135506003430532
Blade_Tablesaw.jpg,2.0985798617120746,saw blade,0.5,1,0.37106918238993714
Blanket.jpg,1.1083811599964866,towel,0.7777777777777778,0,0.7267009719839909
Bleachers.jpg,1.1254908068679135,bleachers,0.7142857142857143,1,0.721555174385363
BloodpPresureCuff.jpg,3.2608281712244556,blood pressure monitor,0.21052631578947367,1,0.05889079473985137
Blueberry.jpg,0.547553154980007,blueberries,0.9032258064516129,1,0.8902229845626072
Blueprints.jpg,1.9386790169573505,blueprints,0.5294117647058824,1,0.42710120068610635
Boar.jpg,3.015139004509236,boar,0.2727272727272727,1,0.09662664379645514
Boardgame_Checkers.jpg,2.016875695766564,checker board,0.4444444444444444,1,0.39622641509433965
Boardgame_Chess.jpg,2.0318213340928555,chess set,0.46153846153846156,1,0.3910806174957119
Boardgame_ChineseCheckers.jpg,2.002705481927944,chinese checkers,0.4166666666666667,1,0.3996569468267581
Boat_Colourful.jpg,0.6143694458867568,boat,0.8888888888888888,0,0.8684962835906233
Boat_Dinghy.jpg,1.6244910799775072,boat,0.631578947368421,0,0.5357347055460263
Boat_Ferry.jpg,1.9803464138951994,ferry,0.5185185185185185,1,0.40994854202401376
Boat_Row.jpg,1.3685517054754786,boat,0.6896551724137931,0,0.6335048599199542
Boat_Sail.jpg,0.997626791896466,sailboat,0.7391304347826086,1,0.7627215551743853
Boat_Trailer.jpg,0.8055070066009824,boat,0.8666666666666667,0,0.8181818181818181
Bolt_WithNut.jpg,2.127986806877675,nut and bolt,0.4444444444444444,1,0.35963407661520874
Bolt.jpg,1.2695459925589745,screw,0.6428571428571429,0,0.6649514008004573
Bomb.jpg,0.6292492238560345,bomb,0.8421052631578947,1,0.8622069754145226
Bone.jpg,0.8262437571709397,bone,0.8529411764705882,0,0.8153230417381361
BoogieBoard.jpg,3.7970204317138037,boogie board,0.17142857142857143,1,0.00857632933104635
Book_Leather.jpg,1.2577148214953866,book,0.7647058823529411,0,0.6689536878216124
Book_Paper.jpg,2.6292492238560343,book,0.42105263157894735,0,0.19496855345911945
BookShelf.jpg,1.7219280948873625,bookshelf,0.4,1,0.4991423670668954
Boombox.jpg,1.7295290545023005,boombox,0.6363636363636364,1,0.49799885648942255
Boot_Rain.jpg,1.7261179955231218,boot,0.6,1,0.498570611778159
Booth_Carnival.jpg,3.1775662320965252,stage,0.2857142857142857,1,0.07204116638078906
Booties_Blue.jpg,2.3082708345352603,booties,0.4444444444444444,1,0.29445397369925674
Boots_Hiking.jpg,2.1276086839322508,shoes,0.38235294117647056,0,0.36020583190394506
Boots_KneeHigh.jpg,1.2320872216997276,boots,0.7857142857142857,0,0.6838193253287592
Bottle_Baby.jpg,1.957939355321115,bottle,0.42105263157894735,0,0.41852487135506
Bottle_Beer.jpg,1.395713726452042,bottle,0.696969696969697,0,0.6255002858776444
Bottle_Bleach.jpg,2.347312051491349,jug,0.4782608695652174,0,0.2818753573470555
Bottle_Blue.jpg,2.1307187984051925,water bottle,0.5384615384615384,0,0.3584905660377359
Bottle_BubbleBlower.jpg,2.3445541524423494,bubbles,0.5428571428571428,1,0.28301886792452835
Bottle_Champagne.jpg,2.087252091513679,wine,0.38095238095238093,0,0.37507146941109204
Bottle_CosmeticSpray.jpg,2.51115836026654,spray,0.4827586206896552,1,0.23098913664951404
Bottle_Liquor.jpg,2.9037016960573485,oil,0.25,0,0.12578616352201255
Bottle_Oil.jpg,1.0558927290103628,oil,0.8125,0,0.7455688965122927
Bottle_Plastic.jpg,1.181899057917561,water bottle,0.5909090909090909,0,0.7026872498570611
Bottle_Specimen.jpg,3.306170651709187,pill bottle,0.34782608695652173,1,0.04974271012006859
Bottle_Spray.jpg,0.7610625621565379,spray bottle,0.8666666666666667,1,0.8296169239565466
Bottle_Wine.jpg,1.8157400634631504,wine bottle,0.4,1,0.46941109205260145
BottleOpener.jpg,1.4969275461145894,bottle opener,0.5294117647058824,0,0.58147512864494
Bowl_Cereal.jpg,2.591793226077496,cereal,0.3888888888888889,1,0.20640365923384796
Bowl_Chinese.jpg,2.855953642864355,bowl,0.3888888888888889,0,0.14122355631789596
Bowl_Chopsticks.jpg,1.0472024795701151,chopsticks,0.8148148148148148,0,0.7512864493996569
Bowl_Flour.jpg,1.9272420947408822,flour,0.5652173913043478,0,0.42881646655231564
Bowl_Fruits.jpg,1.5959882977101967,fruit salad,0.5294117647058824,1,0.5443110348770726
Bowl_Glass.jpg,1.4790174434893641,bowl,0.7142857142857143,0,0.5969125214408233
Bowl_Lemons.jpg,0.2761954276479391,lemons,0.9523809523809523,1,0.9708404802744426
Bowl_Pasta.jpg,2.299104007471253,pasta,0.5416666666666666,0,0.2973127501429388
Bowl_Sugar.jpg,2.207641875328269,sugar,0.5384615384615384,1,0.3316180674671241
Bowl_Wooden.jpg,0.9150241022482327,bowl,0.7647058823529411,0,0.7838765008576329
BowlingPin.jpg,0.7303800063615659,bowling pin,0.8571428571428571,1,0.8393367638650657
Bowtie.jpg,1.1731858679717249,bowtie,0.782608695652174,1,0.7049742710120068
Box_Apples.jpg,0.8795064608120065,apples,0.8421052631578947,1,0.7993138936535162
Box_Chocolate.jpg,1.545193610587419,chocolates,0.5833333333333334,1,0.5643224699828473
Box_Cutlery.jpg,2.3224639918491388,silverware,0.6,1,0.28873642081189255
Box_FirstAid.jpg,0.9944663403237344,first aid kit,0.7931034482758621,0,0.7638650657518582
Box_FirstAidOpen.jpg,1.8638263900908156,first aid kit,0.4444444444444444,0,0.4528301886792453
Box_Floral.jpg,1.1464834066027543,box,0.7741935483870968,0,0.7124070897655803
Box_GiftTopView.jpg,1.4830749314332756,present,0.6153846153846154,0,0.5900514579759863
Box_JeweleryWooden.jpg,0.7856911763562578,jewelry box,0.8620689655172413,1,0.8250428816466553
Box_Jewellery.jpg,1.8810054880546372,box,0.47058823529411764,0,0.4453973699256718
Box_Notepaper.jpg,2.677467658998535,paper,0.5142857142857142,0,0.18124642652944545
Box_Package.jpg,1.0389205950315936,box,0.8,0,0.7524299599771298
Box_Present.jpg,1.6572899523639886,present,0.48484848484848486,0,0.5214408233276158
Box_Staples.jpg,0.7146532448524052,staples,0.8787878787878788,0,0.8421955403087479
Box_Vials.jpg,2.8205898566665457,perfume,0.3157894736842105,0,0.14808461978273302
Box_Wine.jpg,1.1055872616982603,box,0.8,0,0.7307032590051459
Box_WoodCrate.jpg,1.7395722619867227,box,0.5333333333333333,0,0.4934248141795312
Box_WoodenClosed.jpg,1.5537651978285887,box,0.6923076923076923,0,0.559748427672956
Box_WoodenOpen.jpg,0.9046147654730823,box,0.8095238095238095,0,0.7901658090337336
Boxcutter.jpg,2.219240704636849,box cutter,0.55,1,0.3259005145797599
BoxTrailer.jpg,0.8795064608120065,trailer,0.8421052631578947,1,0.7993138936535162
Brace_Back.jpg,2.808694969562842,strap,0.3,1,0.15208690680388792
Brace_Leg.jpg,1.2406705316766884,knee brace,0.6363636363636364,1,0.6798170383076043
Brace_Neck.jpg,2.3494839817876882,neck brace,0.3333333333333333,1,0.28130360205831906
BrainSagittal.jpg,1.873140679513133,brain,0.6153846153846154,1,0.4488279016580904
Branch.jpg,1.1050139971135322,branch,0.6842105263157895,0,0.7312750142938822
Branches_Campfire.jpg,2.9511430177077886,sticks,0.2857142857142857,1,0.11606632361349345
Bread_Carrot.jpg,0.9473759016233785,bread,0.8387096774193549,0,0.7770154373927959
Bread_Loaf.jpg,0.6685644431995963,bread,0.875,0,0.8547741566609491
Bread_Melon.jpg,2.3627402784989338,bread,0.5,0,0.27730131503716404
Bread_Pita.jpg,2.680851854979515,pita,0.3157894736842105,1,0.18067467124070902
Bread_Roll.jpg,1.6922718656836104,bread,0.6666666666666666,0,0.5105774728416238
BridgeWooden.jpg,0.5835844869870731,bridge,0.9090909090909091,1,0.8770726129216695
Briefcase_Leather.jpg,3.2577560641285177,handbag,0.23076923076923078,1,0.0594625500285878
Briefcase_Open.jpg,0.9682702474096179,briefcase,0.7777777777777778,0,0.7712978845054317
Briefcase_Silver.jpg,1.88083816621909,briefcase,0.45454545454545453,0,0.44654088050314467
Broccoli.jpg,0.420026001688088,broccoli,0.9333333333333333,1,0.9199542595769011
Brooch_Fish.jpg,2.7321588913645702,fish,0.36363636363636365,0,0.1692395654659805
Broom_Long.jpg,0.3095434291503252,broom,0.9444444444444444,0,0.9668381932532876
Broom_Short.jpg,1.1808927290103628,broom,0.8125,0,0.7032590051457976
Brush_BathBack.jpg,1.8922718656836104,brush,0.6666666666666666,0,0.4431103487707261
Brush_Cleaning.jpg,0.9654263067035167,brush,0.8484848484848485,0,0.7718696397941681
Brush_Light.jpg,2.2844763510411217,lint brush,0.38095238095238093,1,0.30017152658662094
Brush_Makeup.jpg,2.1426643555488485,brush,0.42105263157894735,0,0.34877072612921667
Brush_Nail.jpg,1.5449508169635267,brush,0.6666666666666666,0,0.5654659805603202
Brush_Paint.jpg,0.9189737220942127,paint brush,0.8,1,0.7833047455688965
Brush_Shaving.jpg,2.221251836004466,brush,0.4166666666666667,0,0.32361349342481416
Brush_Shoe.jpg,1.2332247882202196,brush,0.7222222222222222,0,0.68210405946255
Brush_Toilet.jpg,2.783735328622078,toilet brush,0.30434782608695654,1,0.1572327044025157
Brush_Windshield.jpg,1.902174814211728,brush,0.6153846153846154,0,0.4391080617495712
Brush_Winter.jpg,2.881005488054637,brush,0.35294117647058826,0,0.13550600343053176
Bucket_Champagne.jpg,3.1621937450382895,ice bucket,0.2702702702702703,0,0.07604345340194396
Bucket_Halloween.jpg,3.3866365673067285,jack o lantern,0.2631578947368421,1,0.037164093767867334
Bucket_Ice.jpg,2.44307418942857,ice bucket,0.48,0,0.25271583762149796
Bucket_Rusty.jpg,2.0882208354968017,bucket,0.5925925925925926,0,0.3739279588336192
Bucket_WoodenDark.jpg,2.717227302397353,bucket,0.4230769230769231,0,0.17152658662092624
Bucket_WoodenLight.jpg,2.495461844238322,bucket,0.45,0,0.23727844482561466
Buffalo.jpg,1.4790174434893641,bull,0.7142857142857143,1,0.5969125214408233
Bugle.jpg,1.257162987432089,trumpet,0.7407407407407407,0,0.6700971983990852
BuildingChinese.jpg,2.038760752862686,temple,0.5263157894736842,1,0.38650657518582043
Bulldozer.jpg,2.8954238702803154,bulldozer,0.35294117647058826,0,0.1286449399656947
Bullet.jpg,0.5349547231656377,bullet,0.90625,1,0.8936535162950258
BumperCar.jpg,1.386274093895968,bumper car,0.7222222222222222,1,0.6306460834762722
BunsenBurner.jpg,2.7742433029172693,na,0.42105263157894735,0,0.15837621497998855
Bus_DoubleDecker.jpg,2.259141984247902,bus,0.36363636363636365,1,0.3110348770726129
Bus_School.jpg,0.9637459942073316,school bus,0.7619047619047619,1,0.7724413950829045
BusStop.jpg,2.3053206513329316,bus stop,0.5217391304347826,1,0.2950257289879932
ButterChurn.jpg,1.5737888130660203,butter churn,0.5789473684210527,1,0.5511720983419097
ButterDish.jpg,2.5689782425836953,dish,0.4444444444444444,1,0.21326472269868502
Butterfly.jpg,0.5704014994270119,butterfly,0.9117647058823529,1,0.8810748999428245
Button.jpg,0.1792560669283214,button,0.972972972972973,0,0.9931389365351629
Cabasa.jpg,2.974937501201927,na,0.3333333333333333,0,0.10977701543739282
Cabinet_Display.jpg,2.577697282049906,cabinet,0.34782608695652173,0,0.2109777015437393
Cabinet_Office.jpg,1.438826429298142,cabinet,0.7666666666666667,0,0.6112064036592338
Cable_AudioSplitter.jpg,3.1867043459100244,cord,0.36363636363636365,1,0.0708976558033162
Cable_JumpStart.jpg,1.058277043226334,jumper cables,0.7894736842105263,1,0.7438536306460835
CableConnecter.jpg,3.327339900083509,wire,0.23809523809523808,0,0.046312178387650116
Cactus.jpg,0.7704769453520164,cactus,0.8571428571428571,1,0.826186392224128
Cage_Bird.jpg,1.2076197058875995,bird cage,0.6,1,0.6935391652372784
Cage_Hamster.jpg,1.4956282429042091,cage,0.5925925925925926,1,0.5826186392224129
Cake_Birthday.jpg,1.1625633078480364,birthday cake,0.6086956521739131,1,0.7101200686106346
Cake_Cheese.jpg,1.3446849392030122,cheesecake,0.7142857142857143,1,0.638650657518582
Cake_Wedding.jpg,1.3278754646456605,cake,0.5925925925925926,1,0.6460834762721555
Calculator.jpg,0.4967745808641565,calculator,0.9130434782608695,1,0.9079473985134363
Camel_Bactrian.jpg,0,camel,1,0,1
Camel_Dromedary.jpg,0.3885088241433184,camel,0.9387755102040817,0,0.9268153230417382
CameoPortrait.jpg,3.4906015629507223,brooch,0.16666666666666666,1,0.026872498570611802
Camera_Antique.jpg,1.268067353402726,camera,0.7586206896551724,0,0.6660949113779302
Camera_Digital.jpg,0.644974208756988,camera,0.875,0,0.858776443682104
Camera_ProfessionalFilm.jpg,1.5494176536767381,camera,0.6896551724137931,0,0.563750714694111
Camera_Security.jpg,1.4759970409543914,security camera,0.5,1,0.5997712978845054
Camera_Video.jpg,2.3352377453121176,camcorder,0.35714285714285715,1,0.28473413379073753
Can_Gas.jpg,2.934693951646702,gas can,0.4,0,0.11835334476843906
Can_GasSpout.jpg,1.58949823336378,gas can,0.7037037037037037,0,0.5471698113207547
Can_Milk.jpg,3.155565013329719,milk,0.21052631578947367,0,0.07718696397941682
Can_MilkAntique.jpg,3.938721875540867,milk jug,0.125,0,0.004574042309891335
Can_Oblong.jpg,2.1981731101716204,can,0.43478260869565216,1,0.3344768439108061
Can_OilSpout.jpg,2.584183719779189,oil can,0.4,1,0.20926243567753
Can_Olives.jpg,1.6488348542809166,olives,0.7142857142857143,0,0.5248713550600344
Can_Peas.jpg,1.3432994441819814,peas,0.75,1,0.6392224128073185
Candelabra.jpg,1.4969275461145894,candelabra,0.5294117647058824,1,0.58147512864494
Candle_Blue.jpg,0.3227569588973982,candle,0.9411764705882353,0,0.956546598056032
Candle_ChristmasDecor.jpg,1.6094963344256967,candle,0.6153846153846154,0,0.5403087478559176
Candleholder_LampShaped.jpg,3.6421498816369042,oil lamp,0.15789473684210525,1,0.019439679817038313
Candleholder_Tall.jpg,1.8240460500219924,candlestick,0.5789473684210527,1,0.4665523156089194
CandleSnuffer.jpg,2.841446071165522,candle snuffer,0.25,1,0.14351057747284157
Candy_Cane.jpg,0.6219041416291194,candy cane,0.8846153846153846,1,0.8633504859919954
Candy_Caramel.jpg,2.1066031370644747,caramel,0.38095238095238093,0,0.36535162950257294
Candy_Chocolate.jpg,1.4917601481809735,candy,0.75,0,0.5854774156660949
Candy_Cotton.jpg,0.31992380069815285,cotton candy,0.9523809523809523,1,0.9571183533447685
Candy_GummyBear.jpg,0.5007115883735378,gummy bear,0.9142857142857143,1,0.9073756432246998
Candy_Heart.jpg,1.5449508169635267,heart,0.6666666666666666,1,0.5654659805603202
Candy_Lozenge.jpg,1.898093373669538,candy,0.5882352941176471,0,0.4413950829045169
Candy_Toffee.jpg,2.0113650418263793,caramel,0.38095238095238093,0,0.39794168096054894
CandyDispenser.jpg,2.350209029099897,candy machine,0.4444444444444444,1,0.2807318467695826
Cane_Metal.jpg,0.36509898470588065,cane,0.9444444444444444,1,0.9399656946826758
Cane_Wooden.jpg,2.965583935727781,walking stick,0.2631578947368421,1,0.11377930245854773
Canister_Oil.jpg,2.1917374334224666,gas can,0.56,0,0.33676386506575184
Canister_Tea.jpg,2.7527152789797045,tin,0.3333333333333333,1,0.16466552315608918
Cannister_Gas.jpg,2.9329993066372895,propane tank,0.3333333333333333,1,0.12064036592338478
